Datum,Photovoltaik[MWh] Produziert,Erdgas[MWh] Produziert,Windenergie[MWh] Produziert,Day-Ahead Preis DE/LU,Netzlast[MWh] Forecast
11.10.2021 12:00,18166.00,5912.00,13155.75,133.19,69766.50
11.10.2021 13:00,17842.75,5666.25,15160.5,109.32,68903.00
11.10.2021 14:00,15520.50,5323.00,16117.0,101.4,67569.25
11.10.2021 15:00,12211.50,5624.25,16596.75,121.06,66011.25
11.10.2021 16:00,7305.50,5936.25,16720.0,145.07,64565.25
11.10.2021 17:00,2499.50,6100.25,17119.25,192.13,64560.00
11.10.2021 18:00,170.00,6085.50,17573.75,228.11,64641.50
11.10.2021 19:00,0.25,6166.00,18621.5,240.57,65743.00
11.10.2021 20:00,0.00,5804.00,19769.5,229.24,63033.25
11.10.2021 21:00,0.00,5194.75,20256.0,175.47,59480.50
11.10.2021 22:00,0.00,4558.25,19691.5,119.68,56122.50
11.10.2021 23:00,0.00,4071.00,19476.5,159.16,52397.25
12.10.2021 00:00,0.00,3870.50,19579.5,100.37,47755.50
12.10.2021 01:00,0.00,4113.75,18856.25,94.85,46075.50
12.10.2021 02:00,0.00,3829.25,18584.25,85.9,45544.50
12.10.2021 03:00,0.00,4063.25,18600.5,90.0,46020.75
12.10.2021 04:00,0.00,4131.75,18845.0,93.36,47633.25
12.10.2021 05:00,0.00,4339.25,19133.25,110.3,51480.50
12.10.2021 06:00,0.25,5281.50,19027.0,143.0,58884.50
12.10.2021 07:00,74.00,6687.50,18884.0,215.42,64950.00
12.10.2021 08:00,1093.00,7455.50,17557.75,236.21,67180.00
12.10.2021 09:00,3573.75,7854.00,15730.0,237.18,68214.25
12.10.2021 10:00,6414.00,7791.75,14803.0,220.0,69372.75
12.10.2021 11:00,9080.00,7667.00,14499.0,208.94,70500.50
12.10.2021 12:00,10332.75,7014.25,15313.0,174.59,70273.00
12.10.2021 13:00,10628.00,6394.50,15838.75,151.24,69244.75
12.10.2021 14:00,10391.50,6041.00,16169.75,139.95,67837.25
12.10.2021 15:00,8821.75,6034.75,15986.25,139.44,66303.25
12.10.2021 16:00,5742.25,6724.00,15923.75,149.36,64884.75
12.10.2021 17:00,2094.00,7009.75,14591.5,200.0,65106.50
12.10.2021 18:00,127.50,7363.25,14346.5,235.44,65313.00
12.10.2021 19:00,0.00,7333.75,14404.0,248.08,66239.25
12.10.2021 20:00,0.00,7248.00,14349.5,226.74,63466.25
12.10.2021 21:00,0.00,6750.25,14229.25,193.2,59835.00
12.10.2021 22:00,0.00,5640.00,13338.25,184.68,56578.25
12.10.2021 23:00,0.00,4977.75,12818.5,96.58,52846.00
13.10.2021 00:00,0.00,4752.50,12030.0,151.93,50220.75
13.10.2021 01:00,0.00,4661.00,11008.5,152.01,48739.50
13.10.2021 02:00,0.00,4584.25,10278.75,140.07,48202.50
13.10.2021 03:00,0.00,4621.25,10383.75,132.43,48409.00
13.10.2021 04:00,0.00,4862.25,10180.75,135.0,49470.75
13.10.2021 05:00,0.00,5815.00,10201.75,151.45,53011.50
13.10.2021 06:00,0.50,7625.75,10234.5,196.17,60202.75
13.10.2021 07:00,117.25,8420.75,10598.25,229.3,65007.00
13.10.2021 08:00,2068.00,8874.50,9491.75,250.59,66517.25
13.10.2021 09:00,6330.50,8965.75,7571.25,238.97,67112.25
13.10.2021 10:00,11363.00,8792.00,5653.5,211.31,68076.00
13.10.2021 11:00,15803.50,8744.50,4894.75,195.56,69375.00
13.10.2021 12:00,17994.25,7820.50,5549.5,189.75,69963.00
13.10.2021 13:00,17913.25,7365.25,6249.75,168.74,68802.75
13.10.2021 14:00,16057.00,7283.25,6535.25,165.42,67627.00
13.10.2021 15:00,12740.00,7401.75,7265.75,167.6,66105.75
13.10.2021 16:00,8011.75,7883.25,7520.75,189.9,65462.00
13.10.2021 17:00,2801.00,8864.75,7666.25,213.96,64887.75
13.10.2021 18:00,157.25,9225.75,9074.5,246.99,66136.25
13.10.2021 19:00,0.75,9204.50,11083.5,287.31,66485.75
13.10.2021 20:00,0.25,8145.75,12379.5,235.0,63544.50
13.10.2021 21:00,0.00,7280.25,13610.75,199.07,60097.25
13.10.2021 22:00,0.00,6272.00,14179.25,153.18,57527.50
13.10.2021 23:00,0.00,4991.50,13818.5,140.11,53481.25
14.10.2021 00:00,0.25,4158.00,12872.5,146.69,49671.75
14.10.2021 01:00,0.00,3950.50,12805.25,131.83,48056.75
14.10.2021 02:00,0.00,3931.50,13556.5,132.46,47442.25
14.10.2021 03:00,0.00,4165.25,14444.5,110.0,47966.00
14.10.2021 04:00,0.00,4188.50,14226.5,116.61,49525.75
14.10.2021 05:00,0.00,4625.75,14708.25,140.99,52688.00
14.10.2021 06:00,0.50,5995.50,15113.75,209.0,60186.25
14.10.2021 07:00,48.00,7160.25,15638.0,235.05,65750.50
14.10.2021 08:00,848.75,7599.75,15365.25,260.0,68044.25
14.10.2021 09:00,3003.75,7843.00,15312.0,245.0,68601.75
14.10.2021 10:00,5663.25,7618.50,15891.5,222.55,69529.25
14.10.2021 11:00,8045.00,6855.00,16920.25,198.3,70478.50
14.10.2021 12:00,9638.75,6156.75,17765.75,189.93,71060.25
14.10.2021 13:00,9899.75,6001.75,18445.5,164.0,70031.75
14.10.2021 14:00,9100.25,5981.50,18982.75,144.55,69025.75
14.10.2021 15:00,7449.75,6155.00,20078.25,144.27,67590.50
14.10.2021 16:00,4757.50,6620.50,20443.25,151.92,66824.25
14.10.2021 17:00,1769.75,6778.75,20424.75,199.13,66689.75
14.10.2021 18:00,126.75,6863.50,21400.25,221.73,66984.75
14.10.2021 19:00,0.25,6882.75,22754.5,219.73,67692.50
14.10.2021 20:00,0.00,6468.00,23941.75,149.8,64324.00
14.10.2021 21:00,0.00,5364.50,25078.25,116.63,60251.50
14.10.2021 22:00,0.00,4758.25,25011.75,107.43,56801.00
14.10.2021 23:00,0.00,4462.00,25667.5,116.12,52951.75
15.10.2021 00:00,0.00,3832.50,26337.25,67.22,50117.75
15.10.2021 01:00,0.00,4028.25,26669.25,56.55,48081.50
15.10.2021 02:00,0.00,4012.00,26794.75,49.42,47259.50
15.10.2021 03:00,0.00,4067.00,27297.75,48.93,47669.00
15.10.2021 04:00,0.00,4084.75,28491.25,56.51,49027.25
15.10.2021 05:00,0.00,4168.00,28622.75,67.21,52696.75
15.10.2021 06:00,0.25,4362.75,30128.0,98.2,59602.25
15.10.2021 07:00,58.00,5091.50,30952.5,165.01,65227.50
15.10.2021 08:00,2011.75,5506.25,31240.75,156.02,67537.75
15.10.2021 09:00,6163.25,5182.25,30609.25,105.11,68330.75
15.10.2021 10:00,10869.25,4937.25,28370.25,84.06,69353.75
15.10.2021 11:00,15066.25,4808.25,26574.75,72.19,70389.00
15.10.2021 12:00,17366.50,4848.00,25570.75,67.97,70195.25
15.10.2021 13:00,16961.50,4673.00,24294.25,56.49,68737.50
15.10.2021 14:00,15188.75,4634.50,22616.25,62.63,67011.50
15.10.2021 15:00,11804.50,4868.00,21075.0,81.57,65814.50
15.10.2021 16:00,7420.50,4977.00,19251.5,123.6,64675.50
15.10.2021 17:00,2464.50,5892.75,16828.0,195.66,63856.50
15.10.2021 18:00,116.50,6069.00,16145.75,239.93,64459.75
15.10.2021 19:00,0.00,6027.75,16338.75,249.22,65103.50
15.10.2021 20:00,0.00,5811.50,15773.25,208.64,62011.75
15.10.2021 21:00,0.00,5067.75,15576.0,198.52,58118.50
15.10.2021 22:00,0.00,4615.75,14459.75,171.43,55290.25
15.10.2021 23:00,0.00,4303.50,13228.0,69.82,51686.00
16.10.2021 00:00,0.00,3932.00,11945.25,127.04,46518.25
16.10.2021 01:00,0.00,4079.25,10984.75,126.22,45249.25
16.10.2021 02:00,0.00,4054.00,10233.0,138.16,44117.25
16.10.2021 03:00,0.00,3902.75,9927.0,135.75,43659.00
16.10.2021 04:00,0.00,4040.00,9551.5,139.02,43933.00
16.10.2021 05:00,0.00,4020.75,9327.75,140.3,44517.00
16.10.2021 06:00,0.25,4144.25,8907.25,134.67,46119.50
16.10.2021 07:00,52.25,4556.00,8396.0,182.43,48658.25
16.10.2021 08:00,1898.25,4494.50,8110.25,189.91,51817.00
16.10.2021 09:00,6501.00,4601.25,6724.75,184.18,54450.00
16.10.2021 10:00,11472.25,4554.50,6061.75,194.95,56614.75
16.10.2021 11:00,15561.25,4200.00,6134.75,120.01,58208.75
16.10.2021 12:00,18222.00,3859.25,6544.5,102.83,58288.00
16.10.2021 13:00,18426.50,3784.50,7302.0,88.63,56449.75
16.10.2021 14:00,16145.00,3735.75,7295.0,83.92,54503.75
16.10.2021 15:00,12731.25,3847.00,7313.0,96.84,52945.25
16.10.2021 16:00,7898.75,4521.50,7103.25,135.79,52257.75
16.10.2021 17:00,2620.50,5224.75,7482.75,202.52,52621.25
16.10.2021 18:00,108.75,5425.25,6940.0,235.09,53910.25
16.10.2021 19:00,0.50,5760.25,8298.5,253.06,55089.50
16.10.2021 20:00,0.00,5541.00,9830.5,231.94,52807.50
16.10.2021 21:00,0.00,5145.50,10764.25,200.34,50617.50
16.10.2021 22:00,0.00,4895.75,10904.25,187.94,49324.75
16.10.2021 23:00,0.00,4218.00,11893.0,117.55,46703.00
17.10.2021 00:00,0.00,3630.25,12505.75,106.89,44164.25
17.10.2021 01:00,0.00,3585.50,12466.25,107.67,42223.50
17.10.2021 02:00,0.00,3522.00,11721.0,103.73,41418.75
17.10.2021 03:00,0.00,3525.25,10508.5,108.09,40830.00
17.10.2021 04:00,0.00,3540.50,9394.5,110.42,41030.50
17.10.2021 05:00,0.00,3551.00,9059.25,116.68,41130.50
17.10.2021 06:00,0.25,3603.50,8802.0,112.13,41378.00
17.10.2021 07:00,43.00,3575.00,9009.0,118.08,43046.75
17.10.2021 08:00,1337.00,3568.50,8397.5,170.87,46032.50
17.10.2021 09:00,4480.50,3682.00,7468.25,178.1,49362.75
17.10.2021 10:00,8108.75,3711.75,6334.75,166.76,52071.00
17.10.2021 11:00,11424.25,3601.75,5411.5,134.92,54476.50
17.10.2021 12:00,13607.00,3388.25,5389.25,123.17,54886.75
17.10.2021 13:00,13917.50,3517.25,6051.0,106.57,53260.00
17.10.2021 14:00,12733.00,3480.50,6156.5,101.39,51450.75
17.10.2021 15:00,10105.50,3436.50,5794.75,112.8,49984.25
17.10.2021 16:00,5953.50,3565.00,6138.0,123.85,49462.25
17.10.2021 17:00,1819.00,3957.75,7201.0,182.5,50690.50
17.10.2021 18:00,61.75,4311.50,7947.5,216.0,52884.75
17.10.2021 19:00,0.25,4541.25,9102.25,238.29,54459.50
17.10.2021 20:00,0.00,4441.00,10457.75,206.09,52611.00
17.10.2021 21:00,0.00,4179.50,10586.75,158.36,50927.75
17.10.2021 22:00,0.00,4083.75,10333.25,175.5,50121.50
17.10.2021 23:00,0.00,4110.50,9920.25,131.1,47506.25
18.10.2021 00:00,0.00,3814.25,10085.75,114.35,45096.00
18.10.2021 01:00,0.00,3724.50,10485.75,118.04,43918.75
18.10.2021 02:00,0.00,3760.25,10204.25,108.79,43728.50
18.10.2021 03:00,0.00,3845.75,10013.0,109.84,44156.75
18.10.2021 04:00,0.00,3877.75,9967.0,118.0,46043.50
18.10.2021 05:00,0.00,4210.50,9684.5,156.82,50126.00
18.10.2021 06:00,0.25,5501.75,9513.75,216.6,57801.50
18.10.2021 07:00,37.25,6423.75,9737.5,258.13,64067.50
18.10.2021 08:00,1216.00,6829.25,9812.0,268.32,66423.25
18.10.2021 09:00,5045.50,7333.75,9266.0,250.5,67289.00
18.10.2021 10:00,9429.50,7067.00,7654.75,216.0,68366.75
18.10.2021 11:00,13223.25,7049.75,6374.75,199.27,69457.50
18.10.2021 12:00,16119.25,6694.00,6760.25,180.0,70072.00
18.10.2021 13:00,17225.50,6437.50,6632.25,166.79,69104.00
18.10.2021 14:00,16396.25,5805.25,7131.25,173.74,68116.25
18.10.2021 15:00,12324.75,5812.00,6968.75,190.98,66582.00
18.10.2021 16:00,6927.25,6297.50,6752.5,208.7,65836.25
18.10.2021 17:00,2085.50,6983.25,7206.75,229.97,65261.25
18.10.2021 18:00,68.75,7220.25,8910.0,252.97,66641.00
18.10.2021 19:00,0.25,7189.50,11545.75,262.12,66866.25
18.10.2021 20:00,0.00,6531.50,14492.25,214.0,64108.50
18.10.2021 21:00,0.00,5312.00,15995.25,206.0,60709.00
18.10.2021 22:00,0.00,4588.75,16455.0,181.42,58146.00
18.10.2021 23:00,0.00,4083.50,15854.75,132.88,54076.75
19.10.2021 00:00,0.00,3650.75,15898.75,113.47,48857.75
19.10.2021 01:00,0.00,3644.50,15538.75,106.28,47294.50
19.10.2021 02:00,0.00,3610.50,15073.75,102.05,46667.50
19.10.2021 03:00,0.00,3692.75,15182.5,92.12,47084.00
19.10.2021 04:00,0.00,3758.75,15811.5,97.17,48587.25
19.10.2021 05:00,0.00,4154.25,16187.5,114.97,52129.50
19.10.2021 06:00,0.00,5237.25,17125.0,165.1,59333.50
19.10.2021 07:00,31.00,6568.00,17911.5,215.9,65524.50
19.10.2021 08:00,831.00,7192.50,18565.5,235.68,67934.50
19.10.2021 09:00,2858.50,7230.75,18823.5,224.7,68826.75
19.10.2021 10:00,5149.50,7415.50,17727.25,214.55,69900.50
19.10.2021 11:00,7108.00,7226.50,17952.0,199.42,71067.50
19.10.2021 12:00,7911.00,6399.25,18992.0,199.64,71494.00
19.10.2021 13:00,7593.75,5917.50,20018.5,188.69,70587.25
19.10.2021 14:00,6770.50,5778.75,20900.5,182.0,69535.50
19.10.2021 15:00,5011.75,5672.25,22215.75,171.6,67919.00
19.10.2021 16:00,2880.25,5623.00,23666.75,172.09,67175.00
19.10.2021 17:00,988.00,5598.25,25185.0,183.27,66621.50
19.10.2021 18:00,38.50,5587.00,27631.5,184.8,68038.25
19.10.2021 19:00,0.00,5377.75,29839.0,166.13,67956.00
19.10.2021 20:00,0.00,4530.50,31543.0,137.92,65052.00
19.10.2021 21:00,0.00,4224.50,33389.75,94.98,61342.75
19.10.2021 22:00,0.00,4139.75,33235.0,69.37,58794.00
19.10.2021 23:00,0.00,3887.50,33273.75,151.97,54525.25
20.10.2021 00:00,0.00,3222.00,33518.0,14.39,50919.50
20.10.2021 01:00,0.00,3233.25,32665.0,5.65,49173.00
20.10.2021 02:00,0.00,3321.25,32755.5,4.12,48357.00
20.10.2021 03:00,0.00,3335.50,32545.5,0.09,48772.25
20.10.2021 04:00,0.00,3458.75,32629.25,0.15,50511.75
20.10.2021 05:00,0.00,3501.50,34480.5,14.07,53882.75
20.10.2021 06:00,0.00,3638.25,37485.25,62.95,60979.75
20.10.2021 07:00,31.50,4094.25,37483.25,132.17,65561.50
20.10.2021 08:00,2090.25,4324.25,37094.5,130.53,67755.00
20.10.2021 09:00,7150.25,4327.50,36880.0,98.43,68754.00
20.10.2021 10:00,11484.00,4130.75,37579.5,61.32,69772.50
20.10.2021 11:00,14130.00,4015.00,38913.5,56.08,71204.75
20.10.2021 12:00,14661.25,3889.75,40126.0,48.09,71025.00
20.10.2021 13:00,12898.50,3762.75,40595.5,44.06,70004.75
20.10.2021 14:00,9602.00,3868.50,41250.0,52.21,68900.50
20.10.2021 15:00,6216.50,3950.50,42808.0,56.76,67526.00
20.10.2021 16:00,3351.00,4095.25,42250.0,61.32,66284.00
20.10.2021 17:00,910.25,4051.00,42098.0,89.99,66226.75
20.10.2021 18:00,20.50,4100.75,41077.5,113.51,67203.75
20.10.2021 19:00,0.00,4102.75,40157.25,118.44,67678.25
20.10.2021 20:00,0.00,3795.25,40119.5,87.89,64881.00
20.10.2021 21:00,0.00,3697.25,39573.75,73.87,61119.25
20.10.2021 22:00,0.00,3548.25,36995.75,64.27,58035.50
20.10.2021 23:00,0.00,3555.00,35028.25,51.02,53966.00
21.10.2021 00:00,0.00,2973.25,33492.5,30.04,54654.25
21.10.2021 01:00,0.00,3019.75,32787.25,30.17,52648.75
21.10.2021 02:00,0.00,3044.75,30891.75,18.97,51841.00
21.10.2021 03:00,0.00,3056.50,29914.25,18.8,52244.25
21.10.2021 04:00,0.00,3046.75,32025.0,29.14,53625.00
21.10.2021 05:00,0.00,3074.75,35604.25,47.74,56883.25
21.10.2021 06:00,0.50,3269.50,41266.0,77.1,64073.50
21.10.2021 07:00,29.00,3739.50,43482.75,104.74,67223.75
21.10.2021 08:00,738.25,3905.50,43702.75,108.08,69472.25
21.10.2021 09:00,3327.75,3960.50,43794.25,103.42,70753.00
21.10.2021 10:00,7033.25,4103.00,43998.25,89.66,71785.00
21.10.2021 11:00,9614.50,4183.25,45706.25,77.05,73305.50
21.10.2021 12:00,11659.50,4150.25,46218.25,52.28,72951.00
21.10.2021 13:00,13356.00,4011.25,45304.75,30.0,71684.25
21.10.2021 14:00,13565.50,4063.00,44527.25,18.9,70416.00
21.10.2021 15:00,10749.25,4099.50,43823.5,30.02,69276.25
21.10.2021 16:00,6356.00,4167.00,42554.25,49.04,68689.25
21.10.2021 17:00,1847.50,4359.50,41275.75,64.91,69192.00
21.10.2021 18:00,34.25,4786.00,40670.5,100.37,69978.50
21.10.2021 19:00,0.00,4877.75,37542.25,118.21,70061.00
21.10.2021 20:00,0.00,4968.75,35042.75,88.08,67245.00
21.10.2021 21:00,0.00,4951.50,34283.5,70.08,64208.00
21.10.2021 22:00,0.00,4565.50,32547.75,65.17,61550.50
21.10.2021 23:00,0.00,4472.25,31634.0,52.29,57699.50
22.10.2021 00:00,0.00,3681.00,31275.5,63.42,53810.25
22.10.2021 01:00,0.00,3748.75,31002.75,60.45,51594.00
22.10.2021 02:00,0.00,3683.50,31361.0,55.11,50686.50
22.10.2021 03:00,0.00,3733.25,31910.25,52.64,51097.50
22.10.2021 04:00,0.00,3756.50,32535.75,61.58,52765.75
22.10.2021 05:00,0.00,3815.00,33581.25,73.05,56421.00
22.10.2021 06:00,0.00,4307.25,36180.5,91.98,63556.75
22.10.2021 07:00,19.00,4767.75,37157.0,119.28,67995.00
22.10.2021 08:00,1433.50,4929.50,37193.75,121.06,70688.50
22.10.2021 09:00,6001.25,4739.25,37360.25,91.58,71883.25
22.10.2021 10:00,11391.50,4221.75,38880.75,68.56,73523.25
22.10.2021 11:00,15113.00,3926.25,40165.0,55.24,74689.50
22.10.2021 12:00,16814.25,3934.25,40556.5,44.06,74289.25
22.10.2021 13:00,15964.25,3897.50,40034.75,24.46,72895.00
22.10.2021 14:00,13720.00,3943.75,40563.75,23.22,70679.25
22.10.2021 15:00,10303.00,3978.50,40509.5,30.08,69797.75
22.10.2021 16:00,5783.50,4029.25,40338.0,55.28,68915.75
22.10.2021 17:00,1496.25,4232.25,38534.75,82.66,68979.50
22.10.2021 18:00,26.25,4371.00,37279.5,110.0,69650.00
22.10.2021 19:00,0.00,4236.50,36289.5,119.91,68890.50
22.10.2021 20:00,0.00,4037.50,35115.5,98.93,65838.00
22.10.2021 21:00,0.00,3558.25,33766.0,78.67,62333.00
22.10.2021 22:00,0.00,3468.00,32062.75,80.7,59883.25
22.10.2021 23:00,0.00,3352.75,31161.5,54.11,55971.75
23.10.2021 00:00,0.00,3230.25,30450.75,73.0,47838.75
23.10.2021 01:00,0.00,3369.00,29173.0,69.17,46007.75
23.10.2021 02:00,0.00,3499.00,28383.75,67.66,44768.25
23.10.2021 03:00,0.00,3462.25,27786.0,73.63,44425.75
23.10.2021 04:00,0.00,3557.75,26565.25,68.66,44715.25
23.10.2021 05:00,0.00,3775.00,24066.25,72.48,45028.25
23.10.2021 06:00,0.25,4149.25,22119.5,66.04,46426.75
23.10.2021 07:00,17.00,4640.25,19924.25,105.1,49118.50
23.10.2021 08:00,1432.50,4855.00,18576.25,137.33,52346.25
23.10.2021 09:00,6342.75,5199.75,16114.5,141.0,55189.25
23.10.2021 10:00,13123.75,4743.75,13493.25,149.99,56970.75
23.10.2021 11:00,17604.00,4392.00,12396.25,138.16,58494.75
23.10.2021 12:00,18497.50,4094.00,11664.25,118.76,58438.25
23.10.2021 13:00,16715.00,4088.25,10554.75,105.52,56659.75
23.10.2021 14:00,14098.25,4317.00,8889.0,125.1,55079.25
23.10.2021 15:00,10748.50,4742.50,7507.25,160.07,53931.75
23.10.2021 16:00,6450.25,5406.75,6480.75,180.35,53533.50
23.10.2021 17:00,1850.25,7244.00,6179.75,210.99,54376.50
23.10.2021 18:00,32.75,8090.00,6670.0,238.22,56014.50
23.10.2021 19:00,0.00,8067.00,7769.75,256.47,56018.50
23.10.2021 20:00,0.00,7798.50,9003.5,223.06,52963.00
23.10.2021 21:00,0.00,6618.50,9593.5,210.0,50818.75
23.10.2021 22:00,0.00,5814.75,10487.5,192.06,49776.75
23.10.2021 23:00,0.00,4813.25,11844.5,63.06,47355.00
24.10.2021 00:00,0.00,3128.00,12663.25,137.46,44913.75
24.10.2021 01:00,0.00,2992.50,12955.5,109.43,43310.00
24.10.2021 02:00,0.00,2926.00,13377.75,105.0,42212.00
24.10.2021 03:00,0.00,2914.00,14251.25,114.59,41685.25
24.10.2021 04:00,0.00,2961.25,14648.5,93.28,41918.25
24.10.2021 05:00,0.00,2938.50,15179.75,105.0,41789.25
24.10.2021 06:00,0.25,2963.25,16077.25,83.86,42368.25
24.10.2021 07:00,10.75,2935.00,16523.25,93.75,43995.50
24.10.2021 08:00,2003.50,3128.50,16802.0,119.31,46629.50
24.10.2021 09:00,9122.75,2734.50,16147.0,83.45,49627.75
24.10.2021 10:00,17188.00,2288.50,13119.75,82.9,52056.25
24.10.2021 11:00,23282.00,2217.25,10477.0,87.84,53899.50
24.10.2021 12:00,26500.75,2203.75,10143.25,73.17,54170.75
24.10.2021 13:00,26595.25,2191.50,10671.75,61.82,52721.25
24.10.2021 14:00,23779.50,2185.50,10224.5,60.01,51350.25
24.10.2021 15:00,18231.25,2176.50,10083.5,77.05,50280.50
24.10.2021 16:00,10348.00,2318.50,10205.0,100.21,50159.50
24.10.2021 17:00,2475.00,2848.00,11421.0,138.06,51979.75
24.10.2021 18:00,28.00,3379.50,16181.5,191.19,54488.50
24.10.2021 19:00,0.50,3346.50,21007.25,135.83,55129.75
24.10.2021 20:00,0.00,2847.75,23248.5,99.29,53413.25
24.10.2021 21:00,0.00,2645.00,24120.0,75.06,51597.00
24.10.2021 22:00,0.00,2612.25,23973.25,79.28,51055.25
24.10.2021 23:00,0.00,2550.00,23371.75,162.23,48418.00
25.10.2021 00:00,0.00,3170.75,22289.75,84.37,45982.25
25.10.2021 01:00,0.00,3179.50,20812.5,81.55,44700.25
25.10.2021 02:00,0.00,3289.75,19437.0,86.22,44280.25
25.10.2021 03:00,0.00,3247.00,18282.75,84.39,44714.25
25.10.2021 04:00,0.00,3379.00,17856.75,88.7,46580.75
25.10.2021 05:00,0.00,4078.75,17985.75,111.82,50292.50
25.10.2021 06:00,0.00,5948.00,18347.75,205.04,58014.00
25.10.2021 07:00,11.25,7738.00,18147.75,215.77,64185.50
25.10.2021 08:00,1647.00,8350.50,17297.75,242.41,66483.50
25.10.2021 09:00,6681.75,8505.75,14858.75,219.24,67483.75
25.10.2021 10:00,12817.50,8367.25,11658.25,176.08,68303.50
25.10.2021 11:00,16540.50,8178.00,9438.5,151.95,69808.00
25.10.2021 12:00,18214.00,8254.25,8258.5,153.05,69994.25
25.10.2021 13:00,17678.50,8340.25,7885.5,169.59,68851.00
25.10.2021 14:00,14768.00,8447.25,8307.0,174.02,67452.25
25.10.2021 15:00,10445.75,9066.25,8651.5,200.91,66172.50
25.10.2021 16:00,5616.50,9271.25,9382.75,216.97,65123.00
25.10.2021 17:00,1343.50,9556.25,10743.25,235.0,65319.50
25.10.2021 18:00,16.00,9635.25,12474.5,255.1,66687.75
25.10.2021 19:00,0.00,9609.50,14094.25,262.0,67170.25
25.10.2021 20:00,0.00,9003.00,15882.25,214.96,64482.50
25.10.2021 21:00,0.00,7187.50,16496.5,198.0,60969.50
25.10.2021 22:00,0.00,6563.50,15794.25,182.06,58171.50
25.10.2021 23:00,0.00,5414.00,16201.25,79.03,54318.25
26.10.2021 00:00,0.00,4219.75,15076.0,115.66,50660.00
26.10.2021 01:00,0.00,4269.00,15157.25,135.57,48862.75
26.10.2021 02:00,0.00,4137.25,15001.0,124.36,48104.25
26.10.2021 03:00,0.00,4071.00,14539.75,114.92,47983.75
26.10.2021 04:00,0.00,4200.25,13902.25,122.06,49511.50
26.10.2021 05:00,0.00,4897.00,13621.25,155.1,53313.75
26.10.2021 06:00,0.00,6945.75,13576.25,214.5,60455.75
26.10.2021 07:00,7.75,8707.50,14176.5,235.71,65455.75
26.10.2021 08:00,618.25,9068.25,14348.0,245.91,67636.00
26.10.2021 09:00,2919.75,9127.25,14150.25,235.06,68775.25
26.10.2021 10:00,6486.00,8875.50,13608.0,219.9,69755.75
26.10.2021 11:00,9601.75,8310.25,14992.0,212.22,71032.50
26.10.2021 12:00,11906.25,6704.50,16225.75,197.03,71103.50
26.10.2021 13:00,12048.50,6556.75,17150.5,185.44,70050.25
26.10.2021 14:00,10571.75,6315.25,17687.25,165.01,68730.75
26.10.2021 15:00,7950.50,7328.25,17002.75,177.44,67203.25
26.10.2021 16:00,4351.75,7262.75,17020.0,190.2,65861.75
26.10.2021 17:00,1010.25,7915.00,16921.75,223.47,66141.00
26.10.2021 18:00,9.50,8500.25,18418.5,243.0,67609.25
26.10.2021 19:00,0.00,7738.25,21106.5,223.47,67728.00
26.10.2021 20:00,0.00,6650.75,23136.5,197.03,64833.50
26.10.2021 21:00,0.00,5364.75,24997.25,138.28,61276.00
26.10.2021 22:00,0.00,3777.00,24912.75,116.75,58570.75
26.10.2021 23:00,0.00,3427.50,25337.0,158.39,54654.50
27.10.2021 00:00,0.00,3315.50,24538.25,91.33,51370.50
27.10.2021 01:00,0.00,3325.50,24381.25,85.4,49201.25
27.10.2021 02:00,0.00,3395.25,23710.25,69.92,48523.50
27.10.2021 03:00,0.00,3475.75,23034.75,66.8,49123.25
27.10.2021 04:00,0.00,3513.50,22354.0,85.36,50212.50
27.10.2021 05:00,0.00,3896.75,21905.5,93.24,53117.75
27.10.2021 06:00,0.00,4896.50,22312.0,124.78,60347.25
27.10.2021 07:00,6.25,5617.25,22175.25,197.01,66606.25
27.10.2021 08:00,850.75,5866.50,22247.0,220.0,69370.00
27.10.2021 09:00,3410.25,5611.75,22523.25,200.0,69713.00
27.10.2021 10:00,6852.50,5551.50,22391.5,180.0,70774.75
27.10.2021 11:00,9822.00,5249.25,21985.75,141.01,71596.75
27.10.2021 12:00,11690.75,5240.75,21493.75,119.31,71246.00
27.10.2021 13:00,12389.50,5214.00,21185.25,100.0,70058.00
27.10.2021 14:00,11289.25,5309.25,20753.25,100.03,68965.25
27.10.2021 15:00,8619.50,5641.50,20249.5,126.01,67796.25
27.10.2021 16:00,4792.50,6073.75,19390.25,148.99,66860.75
27.10.2021 17:00,1163.00,6869.25,18438.25,207.56,66851.50
27.10.2021 18:00,11.50,7440.50,18422.0,235.27,68406.75
27.10.2021 19:00,0.00,7531.50,18505.5,228.55,68203.00
27.10.2021 20:00,0.00,7417.00,18848.25,198.95,64904.25
27.10.2021 21:00,0.00,6718.75,18449.75,162.0,61442.50
27.10.2021 22:00,0.00,5070.00,17540.75,148.81,58335.00
27.10.2021 23:00,0.00,4334.75,17244.25,84.27,54629.75
28.10.2021 00:00,0.00,4149.00,17006.75,133.02,51912.50
28.10.2021 01:00,0.00,3943.00,16420.5,125.53,50022.75
28.10.2021 02:00,0.00,3900.50,15875.0,118.96,49363.75
28.10.2021 03:00,0.00,3926.50,15020.5,122.02,49842.50
28.10.2021 04:00,0.00,3880.75,14667.5,131.7,51327.25
28.10.2021 05:00,0.00,4510.00,14549.0,141.02,54417.25
28.10.2021 06:00,0.25,5648.25,15205.5,180.0,61100.25
28.10.2021 07:00,7.00,6044.75,15420.5,225.02,65954.75
